id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_through_ball,pass_technique_id,pass_technique_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_penalty,foul_won_penalty,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,related_events,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1
58a96277-bb03-4ba3-abe8-e7433272012e,3544,2,00:40:54.034,85,54,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,2.296578,,9ef6edd5-0630-4c8a-b16b-ffbc5ad806ed,4324,Daniel Alves da Silva,2,Right Back,42.0,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,36.01111,-1.7834413,3.0,High Pass,34.4,28.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef6edd5-0630-4c8a-b16b-ffbc5ad806ed,3545,2,00:40:56.331,85,56,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,58a96277-bb03-4ba3-abe8-e7433272012e,10609,Jérémy Mathieu,5,Left Center Back,34.4,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4528a22-2adb-4d66-983c-fa694db44bb6,3546,2,00:40:56.331,85,56,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,1.687172,,0485e86e-9a45-4dbf-884e-16c28cde91a6,10609,Jérémy Mathieu,5,Left Center Back,34.4,28.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ef6edd5-0630-4c8a-b16b-ffbc5ad806ed,34.4,25.8,,,,,,,,,f68f05f3-7cf9-4fb0-ae7d-8e7d4e2aae55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f68f05f3-7cf9-4fb0-ae7d-8e7d4e2aae55,3547,2,00:40:56.602,85,56,17,Pressure,150,217,Barcelona,1,Regular Play,373,Córdoba CF,1.3447,,d4528a22-2adb-4d66-983c-fa694db44bb6,27236,Patrick Claude Ekeng Ekeng,19,Center Attacking Midfield,80.0,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0485e86e-9a45-4dbf-884e-16c28cde91a6,3548,2,00:40:58.018,85,58,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,1.318507,,2c271e5d-7cc8-4173-a05d-cd0e5e218f69,10609,Jérémy Mathieu,5,Left Center Back,34.4,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,21.132202,-1.1876538,1.0,Ground Pass,42.3,6.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c271e5d-7cc8-4173-a05d-cd0e5e218f69,3549,2,00:40:59.337,85,59,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,0485e86e-9a45-4dbf-884e-16c28cde91a6,5211,Jordi Alba Ramos,6,Left Back,42.3,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f61876d6-9833-4974-b028-049ee0afef13,3550,2,00:40:59.337,85,59,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,0.053818002,,2c271e5d-7cc8-4173-a05d-cd0e5e218f69,5211,Jordi Alba Ramos,6,Left Back,42.3,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f0437eb-e9e1-4818-b410-25e409b8128a,42.3,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f0437eb-e9e1-4818-b410-25e409b8128a,3551,2,00:40:59.391,85,59,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,0.579278,,7c872590-1eec-4f2e-a1ca-8b2ec1abdf6e,5211,Jordi Alba Ramos,6,Left Back,42.3,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,21.005238,1.2761476,1.0,Ground Pass,48.4,26.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c872590-1eec-4f2e-a1ca-8b2ec1abdf6e,3552,2,00:40:59.970,85,59,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,9f0437eb-e9e1-4818-b410-25e409b8128a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.4,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d299ed2-4e6d-4de4-8ccb-340344eed928,3553,2,00:40:59.970,85,59,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,2.061722,,3b437642-3f3d-46f1-ae55-c94b43c2b332,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.4,26.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c872590-1eec-4f2e-a1ca-8b2ec1abdf6e,49.2,27.5,,,,,,,,,b66b8cc3-c654-400a-9648-1513d7e9fe51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b66b8cc3-c654-400a-9648-1513d7e9fe51,3554,2,00:41:01.278,86,1,17,Pressure,150,217,Barcelona,1,Regular Play,373,Córdoba CF,1.4307,,3b437642-3f3d-46f1-ae55-c94b43c2b332,27236,Patrick Claude Ekeng Ekeng,19,Center Attacking Midfield,75.5,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d299ed2-4e6d-4de4-8ccb-340344eed928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b437642-3f3d-46f1-ae55-c94b43c2b332,3555,2,00:41:02.032,86,2,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,1.485326,,3ce2934a-3cd9-427a-aa9c-4945b482921c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.2,27.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,14.089003,1.4068145,1.0,Ground Pass,51.5,41.4,,,40.0,Right Foot,,b66b8cc3-c654-400a-9648-1513d7e9fe51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ce2934a-3cd9-427a-aa9c-4945b482921c,3556,2,00:41:03.517,86,3,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,3b437642-3f3d-46f1-ae55-c94b43c2b332,20131,Xavier Hernández Creus,15,Left Center Midfield,51.5,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d26b956-cbae-4656-9b95-0ac5e8c6b999,3557,2,00:41:03.517,86,3,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,5.313174,,3ce2934a-3cd9-427a-aa9c-4945b482921c,20131,Xavier Hernández Creus,15,Left Center Midfield,51.5,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4cde3a4-83f0-4b68-80cd-eb2a24c22d81,56.8,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4cde3a4-83f0-4b68-80cd-eb2a24c22d81,3558,2,00:41:08.830,86,8,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,1.628771,,40e9f878-31f1-46e6-acbe-a045c7db18f1,20131,Xavier Hernández Creus,15,Left Center Midfield,56.8,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.520355,-1.4372673,1.0,Ground Pass,58.6,32.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40e9f878-31f1-46e6-acbe-a045c7db18f1,3559,2,00:41:10.459,86,10,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,b4cde3a4-83f0-4b68-80cd-eb2a24c22d81,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,58.6,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbb1f31-856a-45ef-9266-7bc4f838b626,3560,2,00:41:10.459,86,10,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,2.454782,,0110aa83-08eb-472a-8ba0-878c07ff9721,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,58.6,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40e9f878-31f1-46e6-acbe-a045c7db18f1,65.3,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0110aa83-08eb-472a-8ba0-878c07ff9721,3561,2,00:41:12.914,86,12,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,1.13619,,99fd62df-3a00-4cd3-9bbb-99adc6296817,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.3,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,12.332883,1.4977558,1.0,Ground Pass,66.2,45.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99fd62df-3a00-4cd3-9bbb-99adc6296817,3562,2,00:41:14.050,86,14,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,0110aa83-08eb-472a-8ba0-878c07ff9721,20131,Xavier Hernández Creus,15,Left Center Midfield,66.2,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f81590dd-563e-47c4-bbfb-8f3df8f0f54c,3563,2,00:41:14.050,86,14,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,1.619424,,181947cc-9a04-4b1e-8e24-339fbcc9958d,20131,Xavier Hernández Creus,15,Left Center Midfield,66.2,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99fd62df-3a00-4cd3-9bbb-99adc6296817,69.7,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181947cc-9a04-4b1e-8e24-339fbcc9958d,3564,2,00:41:15.669,86,15,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,1.600109,,8539c9fc-2acf-4bc4-a08b-74db755ce648,20131,Xavier Hernández Creus,15,Left Center Midfield,69.7,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,30.541283,0.93646324,2.0,Low Pass,87.8,77.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8539c9fc-2acf-4bc4-a08b-74db755ce648,3565,2,00:41:17.269,86,17,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,181947cc-9a04-4b1e-8e24-339fbcc9958d,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,87.8,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd4702f6-d312-4f10-942c-79c9ada416c8,3566,2,00:41:17.269,86,17,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,0.57982403,,8539c9fc-2acf-4bc4-a08b-74db755ce648,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,87.8,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deb58c7c-4294-48b7-a8d7-9e4892e3bff8,87.8,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deb58c7c-4294-48b7-a8d7-9e4892e3bff8,3567,2,00:41:17.849,86,17,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,1.438247,,9ee893e2-46c1-4cbc-aa04-4dd8403c4c0f,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,87.8,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,16.995588,-2.6911023,3.0,High Pass,72.5,70.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ee893e2-46c1-4cbc-aa04-4dd8403c4c0f,3568,2,00:41:19.287,86,19,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,deb58c7c-4294-48b7-a8d7-9e4892e3bff8,4324,Daniel Alves da Silva,2,Right Back,72.5,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec029ad3-697c-44d8-a5fa-55d1f6b54e41,3569,2,00:41:19.287,86,19,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,1.631853,,258baaa0-fed4-494a-89ea-4808d97864d3,4324,Daniel Alves da Silva,2,Right Back,72.5,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ee893e2-46c1-4cbc-aa04-4dd8403c4c0f,72.8,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258baaa0-fed4-494a-89ea-4808d97864d3,3570,2,00:41:20.919,86,20,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,0.839809,,ddee1871-d240-40ae-a8ab-943027b57e96,4324,Daniel Alves da Silva,2,Right Back,72.8,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,11.321661,0.8228806,2.0,Low Pass,80.5,77.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddee1871-d240-40ae-a8ab-943027b57e96,3571,2,00:41:21.759,86,21,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,258baaa0-fed4-494a-89ea-4808d97864d3,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,80.5,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84d566b6-20b2-42df-ae06-53fdcdaeff13,3572,2,00:41:21.759,86,21,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,1.092791,,ddee1871-d240-40ae-a8ab-943027b57e96,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,80.5,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4f81c92-d86e-4eb8-8840-9a079d70d613,80.5,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4f81c92-d86e-4eb8-8840-9a079d70d613,3573,2,00:41:22.852,86,22,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,0.614625,,55bcafe3-f6a6-4e8c-9e99-d35e6a5402c0,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,80.5,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.160882,-2.1995926,1.0,Ground Pass,75.7,70.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29bbe272-a156-4b2a-bb86-df889df84877,3574,2,00:41:23.438,86,23,17,Pressure,150,217,Barcelona,1,Regular Play,373,Córdoba CF,0.8484,,55bcafe3-f6a6-4e8c-9e99-d35e6a5402c0,24136,Federico Vico Villegas,17,Right Wing,40.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b2ec9cf-5b50-40c4-994c-693556e73d2d,,,,,,,,,,,a80d50ba-9efe-4cf8-a615-431dedb2dfad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
